"usuario"|"tweet"|"id"|"localização"|"hashtags"|"data/hora" 
"breendoo18"|"923272893693382658"|"Sabe sou um cara que nunca pedi nada na vida 🎶"|"Rio de Janeiro, Brasil"|""|"2017-10-25 19:39:46"
"breendoo18"|"923271927640346626"|"Dormi a tarde toda mó paz"|"Rio de Janeiro, Brasil"|""|"2017-10-25 19:35:55"
"breendoo18"|"923271800481570817"|"É matemática e o professor falou pra mim não ficar faltando já estou com 65% de faltas k"|"Rio de Janeiro, Brasil"|""|"2017-10-25 19:35:25"
"breendoo18"|"923271660286947329"|"Hoje eu não vou pra escola"|"Rio de Janeiro, Brasil"|""|"2017-10-25 19:34:52"
"breendoo18"|"923271558596124674"|"Quero abrir o lava jato"|"Rio de Janeiro, Brasil"|""|"2017-10-25 19:34:27"
"breendoo18"|"923271528355069953"|"Esse final de semana tem que fazer um sol"|"Rio de Janeiro, Brasil"|""|"2017-10-25 19:34:20"
"breendoo18"|"923270917043773443"|"Hoje eu tô bem amanhã quero está melhor ainda"|"Rio de Janeiro, Brasil"|""|"2017-10-25 19:31:54"
"breendoo18"|"923270475861635072"|"Boa tarde"|"Rio de Janeiro, Brasil"|""|"2017-10-25 19:30:09"
"breendoo18"|"923159128842887168"|"Vou apoiar até o final"|"Rio de Janeiro, Brasil"|""|"2017-10-25 12:07:42"
"breendoo18"|"923159079379447808"|"Hoje tem Flamengo hoje tem Maraca"|"Rio de Janeiro, Brasil"|""|"2017-10-25 12:07:30"
"breendoo18"|"923155578427453440"|"Que Deus abençoe meu dia 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-25 11:53:35"
"breendoo18"|"923155110598979584"|"Obrigado Deus por mais um dia 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-25 11:51:44"
"breendoo18"|"923024525331222529"|"Estarei amanhã no maraca torcendo pro meu Mengão"|"Rio de Janeiro, Brasil"|""|"2017-10-25 03:12:50"
"breendoo18"|"923011471100878848"|"Que mulher"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:20:58"
"breendoo18"|"923011445733896192"|"Ainda braba demais pqp"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:20:52"
"breendoo18"|"922986990001324032"|"Tô cansado de fazer tudo pela pessoa e ela não fazer nada por mim"|"Rio de Janeiro, Brasil"|""|"2017-10-25 00:43:41"
"breendoo18"|"922986894425776128"|"Dei o meu mundo pra você, mais você só quis saber de destruir ele"|"Rio de Janeiro, Brasil"|""|"2017-10-25 00:43:18"
"breendoo18"|"922975435939549185"|"Vou continuar buscando buscando a minha hora vai chegar 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-24 23:57:46"
"breendoo18"|"922975093596319746"|"Obrigado Deus por mais um vez está na presença do senhor 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-24 23:56:25"
"breendoo18"|"922921474230337536"|"Pó de arroz do crlh"|"Rio de Janeiro, Brasil"|""|"2017-10-24 20:23:21"
"breendoo18"|"922921336170618880"|"Ver o meu time jogar contra os gays"|"Rio de Janeiro, Brasil"|""|"2017-10-24 20:22:48"
"breendoo18"|"922921249667391488"|"Amanhã estarei no Maracanã 😍😍"|"Rio de Janeiro, Brasil"|""|"2017-10-24 20:22:27"
"breendoo18"|"922438722255278082"|"Caminhando sozinho e tentando vencer sozinho"|"Rio de Janeiro, Brasil"|""|"2017-10-23 12:25:04"
"breendoo18"|"922438661169451011"|"Deus é comigo 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-23 12:24:49"
"breendoo18"|"922199362775773187"|"Crlh tô embrazadão kkkkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-22 20:33:56"
"breendoo18"|"922185147008671744"|"Tô embrazadinho kkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-22 19:37:27"
"breendoo18"|"922151774596882432"|"Só papo maneiro"|"Rio de Janeiro, Brasil"|""|"2017-10-22 17:24:50"
"breendoo18"|"922151752283115521"|"Kkk"|"Rio de Janeiro, Brasil"|""|"2017-10-22 17:24:45"
"breendoo18"|"922151736583782402"|"Só coroa"|"Rio de Janeiro, Brasil"|""|"2017-10-22 17:24:41"
"breendoo18"|"922147231997857795"|"Amizades novas sempre são bem vindas"|"Rio de Janeiro, Brasil"|""|"2017-10-22 17:06:47"
"breendoo18"|"922147094466580481"|"Fico feliz pra crlh quando eu estou com os cara mais velhos"|"Rio de Janeiro, Brasil"|""|"2017-10-22 17:06:14"
"breendoo18"|"922147091245404162"|"Só papo frenético"|"Rio de Janeiro, Brasil"|""|"2017-10-22 17:06:13"
"breendoo18"|"922095507949965312"|"Bem melhor que uma noite perdida"|"Rio de Janeiro, Brasil"|""|"2017-10-22 13:41:15"
"breendoo18"|"922095462219382784"|"Dormir é bom pra crlh pprt"|"Rio de Janeiro, Brasil"|""|"2017-10-22 13:41:04"
"breendoo18"|"922095287140864000"|"Mais um dia se iniciando e mais um dia de correria que Deus me abençoe 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-22 13:40:22"
"breendoo18"|"922095154181345280"|"Bom dia"|"Rio de Janeiro, Brasil"|""|"2017-10-22 13:39:51"
"breendoo18"|"922092596066947072"|"Compra o ventilador"|"Rio de Janeiro, Brasil"|""|"2017-10-22 13:29:41"
"breendoo18"|"922092590891139072"|"Fui feira"|"Rio de Janeiro, Brasil"|""|"2017-10-22 13:29:39"
"breendoo18"|"921908293831884801"|"Não queria muita coisa não"|"Rio de Janeiro, Brasil"|""|"2017-10-22 01:17:20"
"breendoo18"|"921908020141002752"|"Bateu um sono agora 😴"|"Rio de Janeiro, Brasil"|""|"2017-10-22 01:16:14"
"breendoo18"|"921905640473350144"|"Deitado na minha cama ouvindo um pagodinho e os pensamentos a mil 😔💔🎶"|"Rio de Janeiro, Brasil"|""|"2017-10-22 01:06:47"
"breendoo18"|"921903665493012485"|"Brendo com preguiça ? 🤔"|"Rio de Janeiro, Brasil"|""|"2017-10-22 00:58:56"
"breendoo18"|"921903637969895425"|"Bateu uma preguiça agora pqp"|"Rio de Janeiro, Brasil"|""|"2017-10-22 00:58:50"
"breendoo18"|"921903311128809472"|"Respira fundo e vai enfrente e não olha pra trás, quem está perdendo não é você. Você apenas está tentando procurar sua felicidade."|"Rio de Janeiro, Brasil"|""|"2017-10-22 00:57:32"
"breendoo18"|"921902508896907265"|"Perdi 20 reais mais minha unha ficou boa pra quem fez pela primeira vez 😂😂😂😂😂😂😂"|"Rio de Janeiro, Brasil"|""|"2017-10-22 00:54:20"
"breendoo18"|"921901985330278400"|"Fé muita fé 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-22 00:52:16"
"breendoo18"|"921901909182738432"|"O mundo está em suas mãos, você escolhe o que você vai fazer com ele..."|"Rio de Janeiro, Brasil"|""|"2017-10-22 00:51:57"
"breendoo18"|"921901697936568322"|"Depois vou lanchar e mimi 😴"|"Rio de Janeiro, Brasil"|""|"2017-10-22 00:51:07"
"breendoo18"|"921901617699532800"|"Vou tomar um banho"|"Rio de Janeiro, Brasil"|""|"2017-10-22 00:50:48"
"breendoo18"|"921901406059102208"|"Deus eu faço de tudo pra dar certo, mais nada que eu faço adianta, está em suas mãos e seja o que o senhor quer 🙏😔"|"Rio de Janeiro, Brasil"|""|"2017-10-22 00:49:57"
"breendoo18"|"921900671632379904"|"Mais um dia de trabalho, obrigado meu Deus 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-22 00:47:02"
"breendoo18"|"921900574387376128"|"Tô apaixonado pela minha unha kkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-22 00:46:39"
"breendoo18"|"921900521350422528"|"Ficou maneira"|"Rio de Janeiro, Brasil"|""|"2017-10-22 00:46:27"
"breendoo18"|"921900437455990784"|"Enfim unha feita 😍😍😍😍😍"|"Rio de Janeiro, Brasil"|""|"2017-10-22 00:46:07"
"breendoo18"|"921852688568147968"|"Quero ir embora kkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-21 21:36:22"
"breendoo18"|"921852652631265281"|"Chegou mais uma 😥😥😥"|"Rio de Janeiro, Brasil"|""|"2017-10-21 21:36:14"
"breendoo18"|"921842039058259969"|"Obrigado Deus mais uma vez 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-21 20:54:03"
"breendoo18"|"921842003981238273"|"Vou lavar essa moto que chegou aqui e vou fecha o lava jato"|"Rio de Janeiro, Brasil"|""|"2017-10-21 20:53:55"
"breendoo18"|"921819276448845825"|"Fui 😘"|"Rio de Janeiro, Brasil"|""|"2017-10-21 19:23:36"
"breendoo18"|"921819249517219842"|"Obrigado Deus"|"Rio de Janeiro, Brasil"|""|"2017-10-21 19:23:30"
"breendoo18"|"921819215610474496"|"Chegou mais um 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-21 19:23:22"
"breendoo18"|"921817601642254336"|"Projeto 2018 nas mãos de Deus 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-21 19:16:57"
"breendoo18"|"921817461514756097"|"Aparti de hoje boca fechada e vamos correr atrás"|"Rio de Janeiro, Brasil"|""|"2017-10-21 19:16:24"
"breendoo18"|"921817246720282624"|"Tenho que corre atrás pq se depender de alguém tô fudido"|"Rio de Janeiro, Brasil"|""|"2017-10-21 19:15:32"
"breendoo18"|"921815717187670017"|"Vou acabar logo de pagar o cartão pra mês que vem compra mais roupas"|"Rio de Janeiro, Brasil"|""|"2017-10-21 19:09:28"
"breendoo18"|"921815413176127488"|"Só quero mais dois carros hoje hoje mais nada"|"Rio de Janeiro, Brasil"|""|"2017-10-21 19:08:15"
"breendoo18"|"921814825373765635"|"Ainda me cortei todo kkk"|"Rio de Janeiro, Brasil"|""|"2017-10-21 19:05:55"
"breendoo18"|"921814652824236032"|"Uma parte tá sem cabelo a outra não kkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-21 19:05:14"
"breendoo18"|"921814621178212352"|"Raspei a perna ontem fiz mó merda"|"Rio de Janeiro, Brasil"|""|"2017-10-21 19:05:06"
"breendoo18"|"921813696850137088"|"Só queria um amigo que fecha 10 a 10 mesmo, mais já que não tem vou fecha 10 a 10 comigo mesmo ✌"|"Rio de Janeiro, Brasil"|""|"2017-10-21 19:01:26"
"breendoo18"|"921812340856762369"|"E até o final do ano se Deus quiser eu arrumo um emprego 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-21 18:56:03"
"breendoo18"|"921812273118810112"|"Se Deus abençoar amanhã eu compro meu ventilador segunda chega a cortina."|"Rio de Janeiro, Brasil"|""|"2017-10-21 18:55:47"
"breendoo18"|"921812069107634176"|"Vai ficar maneira"|"Rio de Janeiro, Brasil"|""|"2017-10-21 18:54:58"
"breendoo18"|"921811944725729280"|"Ter unha grande é maneiro"|"Rio de Janeiro, Brasil"|""|"2017-10-21 18:54:28"
"breendoo18"|"921811907375398913"|"Vou fazer a unha hoje"|"Rio de Janeiro, Brasil"|""|"2017-10-21 18:54:19"
"breendoo18"|"921750558788042753"|"Semana que vem vou dá um giro com a gata pra beber um gelo pprt"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:50:33"
"breendoo18"|"921750368031268864"|"As pão careca estão passando 💃😂😂😂😂😂😂"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:49:47"
"breendoo18"|"921750275005829120"|"Mó saudade de beber uma cerveja pprt"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:49:25"
"breendoo18"|"921749808183902209"|"Lava jato está fraquinho hoje, mais se Deus quiser até mais tarde vai melhorar"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:47:34"
"breendoo18"|"921749395778998272"|"Obrigado Deus por mais um dia 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:45:55"
"breendoo18"|"921742602520670209"|"Te amo meu lindo gostoso 😍 papai ama muito ❤"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:18:56"
"breendoo18"|"921742493175238656"|"Ele falou que não vai fazer mais isso comigo não 😍😍😍😂"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:18:30"
"breendoo18"|"921742429677596672"|"Conversei com ele já k"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:18:15"
"breendoo18"|"921742355023257601"|"Que felicidade 😍😍😍😍😍"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:17:57"
"breendoo18"|"921742286563790848"|"Briguei com a mulher e os crlh por causa do telefone ontem kkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:17:40"
"breendoo18"|"921742235326189569"|"Pior coisa do mundo é ficar sem telefone"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:17:28"
"breendoo18"|"921742186286379008"|"Fiquei um dia sem ele parece eternidade"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:17:17"
"breendoo18"|"921742136038576130"|"Crlh meu telefone voltoooooou porraaaaaaaaa"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:17:05"
"breendoo18"|"921103420353929217"|"Meu braço está doendo pra crlh"|"Rio de Janeiro, Brasil"|""|"2017-10-19 19:59:03"
"breendoo18"|"921103349277249537"|"Tava tudo numa boa, tô nada as coisas muda, não entendo mais nada"|"Rio de Janeiro, Brasil"|""|"2017-10-19 19:58:46"
"breendoo18"|"921103214854000642"|"Perfume está demorando pra crlh pra chegar  e eu já estou ficando agoniado"|"Rio de Janeiro, Brasil"|""|"2017-10-19 19:58:14"
"breendoo18"|"921102931750981633"|"Eu não sei o que está acontecendo 😔😔"|"Rio de Janeiro, Brasil"|""|"2017-10-19 19:57:06"
"breendoo18"|"921075986912956416"|"Só cai por cima do braço mesmo e está magoado"|"Rio de Janeiro, Brasil"|""|"2017-10-19 18:10:02"
"breendoo18"|"921075918017368064"|"Graças a Deus só foi um susto mesmo 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-19 18:09:46"
"breendoo18"|"921075824496869377"|"Cheguei 😔😔"|"Rio de Janeiro, Brasil"|""|"2017-10-19 18:09:23"
"breendoo18"|"921041755960676352"|"Agora vou ali no upa bater um raio-x no meu braço"|"Rio de Janeiro, Brasil"|""|"2017-10-19 15:54:01"
"breendoo18"|"921041691150299136"|"Cabelo cortado"|"Rio de Janeiro, Brasil"|""|"2017-10-19 15:53:45"
"breendoo18"|"921017453852942336"|"Vou no hospital"|"Rio de Janeiro, Brasil"|""|"2017-10-19 14:17:27"
"breendoo18"|"921017442897481728"|"Que dor no corpo meu Deus 😔"|"Rio de Janeiro, Brasil"|""|"2017-10-19 14:17:24"
"breendoo18"|"920965915117850624"|"Nem dormi ainda 😴"|"Rio de Janeiro, Brasil"|""|"2017-10-19 10:52:39"
"breendoo18"|"920965880284090368"|"Agora vamos trabalhar cheio de sono"|"Rio de Janeiro, Brasil"|""|"2017-10-19 10:52:31"
"breendoo18"|"920965750411718656"|"Deus cuido de mim essa noite 🙏🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-19 10:52:00"
"breendoo18"|"920965531540295681"|"Deus é comigo e ele não falha"|"Rio de Janeiro, Brasil"|""|"2017-10-19 10:51:08"
"breendoo18"|"920965495251259392"|"Bom dia"|"Rio de Janeiro, Brasil"|""|"2017-10-19 10:50:59"
"breendoo18"|"920824918090100736"|"Que Deus me acompanhe 💔😭🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-19 01:32:23"
"breendoo18"|"920812329691951105"|"Deus abri uma porta pra mim, pra eu para de passar por isso eu não aguento mais essa vida."|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:42:21"
"breendoo18"|"920810797588086784"|"😭😭😭"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:36:16"
"breendoo18"|"920810023701192704"|"Vou sair de casa pprt"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:33:12"
"breendoo18"|"920809911851802624"|"Só o que faltava"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:32:45"
"breendoo18"|"920809885318635520"|"Só problema pqp"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:32:39"
"breendoo18"|"920809853810966528"|"Quer me mata então me mata porra, não fica jogando as coisas na minha cara não vtnc"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:32:31"
"breendoo18"|"920809757769740288"|"Não vejo a hora de arrumar um emprego pprt"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:32:08"
"breendoo18"|"920808391047446529"|"Vou dormir"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:26:42"
"breendoo18"|"920808390380568577"|"Tô cheio de dor no corpo todo ralado 😔😔"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:26:42"
"breendoo18"|"920808386219851776"|"Fui 😘"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:26:41"
"breendoo18"|"920808386182053888"|"Obrigado Deus por mais um dia de vida 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:26:41"
"breendoo18"|"920805788515319809"|"Dois dias sem comer, briguei e agora tô passando mal."|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:16:22"
"breendoo18"|"920805475221827584"|"Que dor no corpo pqp"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:15:07"
"breendoo18"|"920805014402088960"|"Sempre dou o meu mundo, é só recebo desprezo."|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:13:17"
"breendoo18"|"920804045819801600"|"Tô passando mal já 😔😔"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:09:26"
"breendoo18"|"920803995290968065"|"Corpo doendo"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:09:14"
"breendoo18"|"920803980468297733"|"Tô todo ralado"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:09:11"
"breendoo18"|"920802432992526336"|"Disposição é o que não falta pra mim"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:03:02"
"breendoo18"|"920802432971456512"|"Pensei que eu estava velho ainda na porrada kkkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:03:02"
"breendoo18"|"920802313568108544"|"Tamanho não é documento não meu amigo"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:02:33"
"breendoo18"|"920802313555492865"|"Acabei de amassar um otário agora kkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-19 00:02:33"
"breendoo18"|"920646599994421248"|"Projota na vj sábado e eu vou ficar d casa"|"Rio de Janeiro, Brasil"|""|"2017-10-18 13:43:48"
"breendoo18"|"920639336017784832"|"Que o senhor abençoe o meu dia e o meu lava jato 😍🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-18 13:14:57"
"breendoo18"|"920639262005104640"|"Obrigado Deus por mais um dia 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-18 13:14:39"
"breendoo18"|"920639225980170241"|"Bom dia"|"Rio de Janeiro, Brasil"|""|"2017-10-18 13:14:30"
"breendoo18"|"920453407999217664"|"Cansadinho 😴"|"Rio de Janeiro, Brasil"|""|"2017-10-18 00:56:08"
"breendoo18"|"920453407919542273"|"Mais uma semana de agonia 😥"|"Rio de Janeiro, Brasil"|""|"2017-10-18 00:56:08"
"breendoo18"|"920453407902699520"|"Mais eu tenho fé em Deus que vai dar tudo certo 🙏"|"Rio de Janeiro, Brasil"|""|"2017-10-18 00:56:08"
"breendoo18"|"920453407894392832"|"Obrigado Deus por esse culto maravilhoso 🙏❤"|"Rio de Janeiro, Brasil"|""|"2017-10-18 00:56:08"
"breendoo18"|"920199000011235328"|"O liberdade solta o sujinho 🔓🔓🔓"|"Rio de Janeiro, Brasil"|""|"2017-10-17 08:05:12"
"breendoo18"|"920198922966052864"|"Deus está entregue em suas mãos, que seja feita a vontade do senhor 🙏🔓"|"Rio de Janeiro, Brasil"|""|"2017-10-17 08:04:54"
"breendoo18"|"920198572699734016"|"Bom dia"|"Rio de Janeiro, Brasil"|""|"2017-10-17 08:03:30"
"breendoo18"|"920116365310210049"|"😴"|"Rio de Janeiro, Brasil"|""|"2017-10-17 02:36:51"
"breendoo18"|"920116365301821441"|"Obrigado Deus por mais um dia 🙏😴"|"Rio de Janeiro, Brasil"|""|"2017-10-17 02:36:51"
"breendoo18"|"920072603536187392"|"Quando a gente ama não tem jeito, Zeca fazendo o que o coração está mandando."|"Rio de Janeiro, Brasil"|""|"2017-10-16 23:42:57"
"breendoo18"|"920067123870871552"|"Toda hora vomitando 😔😔"|"Rio de Janeiro, Brasil"|""|"2017-10-16 23:21:11"
"breendoo18"|"920067085878943745"|"Que dor na barriga"|"Rio de Janeiro, Brasil"|""|"2017-10-16 23:21:01"
"breendoo18"|"920067043835240449"|"Meu Deus o que é isso 😔😔😔"|"Rio de Janeiro, Brasil"|""|"2017-10-16 23:20:51"
"fabibrito01"|"923691411542753281"|"Tudo q eu queria era ver a foto dessas meninas maravilhosas e continuar me sentindo bonita mas a única coisa q sinto é q sou um lixo"|"Rio de Janeiro, Brasil"|""|"2017-10-26 23:22:48"
"fabibrito01"|"922247567278247938"|"Parece que eu nunca vou melhorar dessa anemia,tomei 2 meses de remédio e nao ajudou em nada"|"Rio de Janeiro, Brasil"|""|"2017-10-22 23:45:29"
"fabibrito01"|"922246088584724481"|"Saudades ter vontade de comer,anemia sai de mim"|"Rio de Janeiro, Brasil"|""|"2017-10-22 23:39:36"
"fabibrito01"|"921309555417632769"|"Sem acreditar que vendi meu ingresso do baile do dennis,queria mt ir pprt"|"Rio de Janeiro, Brasil"|""|"2017-10-20 09:38:09"
"fabibrito01"|"920312381988798464"|"Tenho foco para estudar ate o momento que eu abro o caderno e desisto"|"Rio de Janeiro, Brasil"|""|"2017-10-17 15:35:45"
"SilvaFani126"|"923691394908033024"|"Me sentindo importante"|"Rio de Janeiro, Brasil"|""|"2017-10-26 23:22:44"
"SilvaFani126"|"923676932952285189"|"Mãe da Yasmim é muito engraçada 😂😂"|"Rio de Janeiro, Brasil"|""|"2017-10-26 22:25:16"
"SilvaFani126"|"923614961477341187"|"Que raiva desses meninos cr"|"Rio de Janeiro, Brasil"|""|"2017-10-26 18:19:01"
"SilvaFani126"|"923506113915572224"|"Cheguei"|"Rio de Janeiro, Brasil"|""|"2017-10-26 11:06:30"
"SilvaFani126"|"923341791256088578"|"Everton 💜👏👏"|"Rio de Janeiro, Brasil"|""|"2017-10-26 00:13:32"
"SilvaFani126"|"922070823648800769"|"Ainda estou boladona"|"Rio de Janeiro, Brasil"|""|"2017-10-22 12:03:10"
"SilvaFani126"|"921813146234474497"|"Mas tarde aquela festinha da Jenifer 😍💜"|"Rio de Janeiro, Brasil"|""|"2017-10-21 18:59:15"
"SilvaFani126"|"921546237299609600"|"Estou com fome de lanche"|"Rio de Janeiro, Brasil"|""|"2017-10-21 01:18:39"
"SilvaFani126"|"920458977179291648"|"Sem sono"|"Rio de Janeiro, Brasil"|""|"2017-10-18 01:18:16"
"raydeSolll"|"923690928430297088"|"Me sentindo só"|"Rio de Janeiro, Brasil"|""|"2017-10-26 23:20:53"
"raydeSolll"|"922803870908248064"|"Sorte🍀"|"Rio de Janeiro, Brasil"|""|"2017-10-24 12:36:02"
"raydeSolll"|"922803615093403649"|"Mesmo assim Ele sempre faz tudo por mim e pelos meus."|"Rio de Janeiro, Brasil"|""|"2017-10-24 12:35:01"
"raydeSolll"|"922803370427076608"|"O horário de verão está acabando comigo 😔"|"Rio de Janeiro, Brasil"|""|"2017-10-24 12:34:03"
"raydeSolll"|"922803085138939904"|"Bom dia 🙂"|"Rio de Janeiro, Brasil"|""|"2017-10-24 12:32:55"
"IGonclaves"|"923692848272220160"|"Viva o hoje, pois o ontem já se foi, e o amanhã talvez não venha"|"Rio de Janeiro, Brasil"|""|"2017-10-26 23:28:31"
"IGonclaves"|"923690449503735808"|"To me sentindo uma artista, fiz mt origami pra amanhã"|"Rio de Janeiro, Brasil"|""|"2017-10-26 23:18:59"
"IGonclaves"|"923573817326362624"|"Minha mãe tá me entupindo d chocolate, minha tpm agradece"|"Rio de Janeiro, Brasil"|""|"2017-10-26 15:35:31"
"IGonclaves"|"923573204773429248"|"Só d pensar q eu vou ter estudar pra crljo pra essas provas, o estresse volta"|"Rio de Janeiro, Brasil"|""|"2017-10-26 15:33:05"
"IGonclaves"|"923572798995468288"|"Única coisa q eu sei fazer pra amanhã é um barco"|"Rio de Janeiro, Brasil"|""|"2017-10-26 15:31:29"
"IGonclaves"|"923571969693487107"|"To quase indo na onda d ludmylla, pq ñ tá fácil pra ngm"|"Rio de Janeiro, Brasil"|""|"2017-10-26 15:28:11"
"IGonclaves"|"923567939449704448"|"Queria saber aonde enfiar minha cr neste momento"|"Rio de Janeiro, Brasil"|""|"2017-10-26 15:12:10"
"IGonclaves"|"923337758487261184"|"Nada mais prazeroso do que ignorar gente fútil"|"Rio de Janeiro, Brasil"|""|"2017-10-25 23:57:31"
"IGonclaves"|"923208177235189761"|"Bruno é o melhor professor"|"Rio de Janeiro, Brasil"|""|"2017-10-25 15:22:36"
"IGonclaves"|"923207251376164864"|"Ñ queria ir no hospital hj d nv ñ"|"Rio de Janeiro, Brasil"|""|"2017-10-25 15:18:55"
"IGonclaves"|"923169925233020928"|"Menos é mais"|"Rio de Janeiro, Brasil"|""|"2017-10-25 12:50:36"
"IGonclaves"|"923113769168965633"|"07:07"|"Rio de Janeiro, Brasil"|""|"2017-10-25 09:07:27"
"IGonclaves"|"923113447130361856"|"Ain a cama tá tão quentinha"|"Rio de Janeiro, Brasil"|""|"2017-10-25 09:06:11"
"IGonclaves"|"923109591193399297"|"Ai ai, q q eu faço da minha vida"|"Rio de Janeiro, Brasil"|""|"2017-10-25 08:50:51"
"IGonclaves"|"923109530808012800"|"Minha avó quer q eu volte à dormir, ela tá mt puta pq vou pro colégio, disse q ñ vai me buscar se eu passar mal"|"Rio de Janeiro, Brasil"|""|"2017-10-25 08:50:37"
"IGonclaves"|"923010071717560320"|"Meu cabelo tá imundo"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:15:24"
"IGonclaves"|"923006339349069824"|"00:00, faz um pedido"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:00:34"
"IGonclaves"|"922958576527831040"|"Sdds d ter alguém pra conversar"|"Rio de Janeiro, Brasil"|""|"2017-10-24 22:50:47"
"IGonclaves"|"922903044567851011"|"To comendo um bolo d chocolate e ñ to sentindo gosto, é mt sacanagem msm"|"Rio de Janeiro, Brasil"|""|"2017-10-24 19:10:07"
"IGonclaves"|"922867226193154049"|"Queria um hambúrguer do mc donald’s"|"Rio de Janeiro, Brasil"|""|"2017-10-24 16:47:47"
"IGonclaves"|"922814637938225152"|"Queria tomar um benzetacil pra acabar cm meu sofrimento logo"|"Rio de Janeiro, Brasil"|""|"2017-10-24 13:18:49"
"IGonclaves"|"922601973572145152"|"23/10/2017 21:12:22: Isa:Foi pra academia hj? 23/10/2017 21:12:42:ruan gabriel: morreu 23/10/2017 21:12:49: ruan gabriel: Vou amanhã kakkaac"|"Rio de Janeiro, Brasil"|""|"2017-10-23 23:13:46"
"IGonclaves"|"922598475870687232"|"Sou apaixonada pelo Felipe Titto, que homem"|"Rio de Janeiro, Brasil"|""|"2017-10-23 22:59:52"
"IGonclaves"|"922461967826276352"|"Mds, 6 remédios pra tomar"|"Rio de Janeiro, Brasil"|""|"2017-10-23 13:57:26"
"IGonclaves"|"922442520424001543"|"Esperar 2hrs pro exame d sangue sair vai ser foda, to cm fome"|"Rio de Janeiro, Brasil"|""|"2017-10-23 12:40:09"
"IGonclaves"|"922383180220567552"|"Essa febre tá me deixando meio perturbada, to fzndo nd cm nd"|"Rio de Janeiro, Brasil"|""|"2017-10-23 08:44:21"
"IGonclaves"|"922270045199364096"|"#TheWalkingDead"|"Rio de Janeiro, Brasil"|"TheWalkingDead,"|"2017-10-23 01:14:48"
"IGonclaves"|"922263015969509377"|"Torcendo pro maroon five vim ano q vem pro rio"|"Rio de Janeiro, Brasil"|""|"2017-10-23 00:46:52"
